"loan_id","issue_month","term","grade","loan_amount","interest_rate"
8707,"Jan-2018",36,"C",5000,16.02
8709,"Feb-2018",36,"B",20000,10.42
8710,"Feb-2018",36,"B",10000,10.41
8713,"Feb-2018",36,"C",20000,16.02
8714,"Jan-2018",36,"A",11000,7.35
8717,"Mar-2018",36,"A",8000,6.71
8719,"Feb-2018",36,"B",7500,10.42
8720,"Jan-2018",36,"A",10000,6.08
8721,"Mar-2018",36,"B",16000,10.9
8722,"Jan-2018",36,"B",15000,9.93
8724,"Feb-2018",36,"B",9000,10.9
8725,"Mar-2018",36,"B",10000,10.9
8726,"Jan-2018",36,"B",2000,9.93
8727,"Jan-2018",36,"A",18000,7.97
8728,"Feb-2018",36,"A",7000,6.07
8729,"Jan-2018",36,"B",20000,10.91
8730,"Jan-2018",36,"B",10000,9.44
8733,"Feb-2018",36,"A",18000,7.97
8734,"Jan-2018",36,"D",30000,20
8735,"Feb-2018",36,"C",33600,12.62
8736,"Mar-2018",36,"A",6500,6.71
8737,"Jan-2018",36,"B",3000,11.99
8738,"Jan-2018",36,"D",28000,17.09
8739,"Mar-2018",36,"C",35000,15.04
8741,"Mar-2018",36,"A",5000,6.07
8742,"Jan-2018",36,"D",14350,21.45
8743,"Jan-2018",36,"D",4800,20
8744,"Mar-2018",36,"B",10050,11.99
8746,"Feb-2018",36,"D",10000,18.06
8747,"Feb-2018",36,"A",12000,7.35
8749,"Feb-2018",36,"A",4000,6.08
8751,"Feb-2018",36,"C",15000,15.05
8752,"Mar-2018",36,"B",9000,11.98
8753,"Feb-2018",36,"C",29975,15.05
8755,"Feb-2018",36,"B",6000,10.91
8756,"Mar-2018",36,"A",40000,7.96
8758,"Feb-2018",36,"A",7000,5.32
8759,"Jan-2018",36,"B",5000,11.99
8760,"Mar-2018",36,"D",12000,19.42
8761,"Mar-2018",36,"A",14500,6.71
8762,"Mar-2018",36,"A",20000,7.34
8763,"Feb-2018",36,"A",15000,6.08
8765,"Jan-2018",36,"A",10000,6.72
8766,"Feb-2018",36,"C",35000,14.07
8768,"Jan-2018",36,"A",5000,6.72
8769,"Feb-2018",36,"C",8000,13.58
8771,"Mar-2018",36,"B",13000,10.41
8772,"Mar-2018",36,"A",7000,7.96
8774,"Jan-2018",36,"B",6000,11.99
8775,"Jan-2018",36,"A",8000,7.35
8777,"Feb-2018",36,"A",20000,6.08
8778,"Mar-2018",36,"C",12000,12.61
8784,"Jan-2018",36,"C",5000,12.62
8786,"Jan-2018",36,"B",8000,11.99
8787,"Jan-2018",36,"C",12250,14.08
8788,"Feb-2018",36,"A",40000,5.32
8790,"Mar-2018",36,"B",6000,10.9
8792,"Mar-2018",36,"D",4000,18.45
8793,"Feb-2018",36,"D",3000,18.06
8794,"Feb-2018",36,"A",10000,6.72
8796,"Mar-2018",36,"B",20000,9.92
8797,"Feb-2018",36,"B",16000,10.42
8800,"Jan-2018",36,"C",9600,14.08
8801,"Mar-2018",36,"A",18000,5.31
8802,"Feb-2018",36,"C",35000,15.05
8805,"Mar-2018",36,"A",10000,7.96
8806,"Mar-2018",36,"A",10000,7.96
8808,"Mar-2018",36,"C",35000,13.58
8809,"Mar-2018",36,"A",5000,7.34
8810,"Mar-2018",36,"A",15000,5.31
8811,"Mar-2018",36,"A",4000,6.71
8812,"Mar-2018",36,"A",20000,5.31
8813,"Jan-2018",36,"B",20000,11.99
8814,"Jan-2018",36,"A",10000,6.72
8815,"Feb-2018",36,"B",30000,11.99
8816,"Jan-2018",36,"A",5000,5.32
8818,"Jan-2018",36,"B",4200,10.42
8820,"Jan-2018",36,"A",10000,6.72
8823,"Mar-2018",36,"D",10000,17.09
8825,"Mar-2018",36,"D",30000,19.42
8826,"Jan-2018",36,"B",10000,10.91
8828,"Jan-2018",36,"A",10000,6.72
8829,"Jan-2018",36,"B",10000,10.42
8832,"Mar-2018",36,"B",24000,11.98
8833,"Mar-2018",36,"C",12000,13.58
8835,"Jan-2018",36,"C",8000,16.02
8836,"Jan-2018",36,"A",4000,5.32
8837,"Mar-2018",36,"B",3000,11.98
8838,"Feb-2018",36,"C",10000,13.59
8839,"Feb-2018",36,"C",9600,14.08
8840,"Jan-2018",36,"B",6000,9.44
8841,"Feb-2018",36,"B",16000,10.41
8842,"Mar-2018",36,"B",10500,9.92
8845,"Feb-2018",36,"C",4000,12.61
8848,"Mar-2018",36,"D",15000,19.42
8849,"Jan-2018",36,"B",5000,10.42
8852,"Mar-2018",36,"A",36000,6.08
8853,"Mar-2018",36,"C",8600,13.58
8856,"Mar-2018",36,"B",6500,10.9
8857,"Feb-2018",36,"C",27000,14.08
8858,"Mar-2018",36,"A",25000,6.07
8859,"Feb-2018",36,"B",30000,10.91
8860,"Feb-2018",36,"B",24000,9.44
8862,"Mar-2018",36,"A",10000,6.07
8863,"Jan-2018",36,"B",9000,11.99
8864,"Feb-2018",36,"B",32000,9.43
8866,"Feb-2018",36,"C",9500,14.08
8867,"Jan-2018",36,"B",25000,9.44
8868,"Feb-2018",36,"D",8000,17.09
8870,"Jan-2018",36,"D",8400,17.09
8871,"Feb-2018",36,"C",10000,14.08
8872,"Mar-2018",36,"C",25000,13.58
8873,"Feb-2018",36,"A",4000,5.32
8874,"Feb-2018",36,"C",10000,12.62
8875,"Jan-2018",36,"B",12000,9.44
8877,"Mar-2018",36,"B",8000,10.9
8878,"Feb-2018",36,"C",30000,14.08
8879,"Feb-2018",36,"A",6400,7.97
8882,"Jan-2018",36,"A",10000,6.72
8884,"Mar-2018",36,"A",20000,6.07
8885,"Feb-2018",36,"A",38400,6.72
8886,"Jan-2018",36,"A",16000,5.32
8887,"Mar-2018",36,"A",5000,7.96
8888,"Mar-2018",36,"D",15000,20.39
8889,"Jan-2018",36,"B",4500,9.93
8891,"Jan-2018",36,"E",35000,23.88
8892,"Mar-2018",36,"D",5475,20.39
8893,"Mar-2018",36,"C",6000,12.61
8894,"Jan-2018",36,"C",14400,14.08
8895,"Mar-2018",36,"B",20000,10.41
8896,"Jan-2018",36,"D",10000,19.03
8897,"Feb-2018",36,"A",10000,6.08
8898,"Jan-2018",36,"B",10000,10.91
8899,"Jan-2018",36,"A",12000,7.35
8900,"Mar-2018",36,"A",10000,6.71
8901,"Jan-2018",36,"B",10000,10.91
8902,"Mar-2018",36,"C",7200,15.04
8903,"Mar-2018",36,"C",9200,12.61
8904,"Jan-2018",36,"A",40000,7.35
8905,"Feb-2018",36,"B",15000,11.98
8906,"Mar-2018",36,"C",18000,14.07
8907,"Mar-2018",36,"A",3800,5.31
8908,"Mar-2018",36,"C",35000,12.61
8909,"Feb-2018",36,"D",3725,20
8910,"Mar-2018",36,"B",10000,10.9
8913,"Jan-2018",36,"A",16000,6.08
8914,"Mar-2018",36,"A",5000,7.96
8915,"Jan-2018",36,"D",35000,17.09
8916,"Mar-2018",36,"B",6000,10.41
8917,"Mar-2018",36,"B",15000,10.9
8919,"Mar-2018",36,"B",10000,11.98
8921,"Jan-2018",36,"C",3200,12.62
8922,"Mar-2018",36,"D",19200,18.06
8923,"Mar-2018",36,"A",12800,6.71
8924,"Jan-2018",36,"D",10200,17.09
8926,"Jan-2018",36,"B",9000,10.42
8927,"Jan-2018",36,"D",30000,18.06
8928,"Feb-2018",36,"A",15000,7.35
8929,"Feb-2018",36,"C",20500,12.62
8932,"Jan-2018",36,"B",30000,11.99
8933,"Jan-2018",36,"A",5000,7.97
8934,"Mar-2018",36,"C",3600,16.01
8935,"Feb-2018",36,"B",40000,9.44
8936,"Jan-2018",36,"B",24000,9.44
8937,"Mar-2018",36,"D",4000,20.39
8939,"Mar-2018",36,"C",11000,13.58
8940,"Feb-2018",36,"D",20000,18.06
8942,"Mar-2018",36,"A",13500,5.31
8943,"Jan-2018",36,"A",24000,7.97
8944,"Jan-2018",36,"D",30000,19.03
8945,"Mar-2018",36,"A",6000,6.07
8946,"Feb-2018",36,"C",40000,14.08
8947,"Jan-2018",36,"B",12000,10.91
8948,"Feb-2018",36,"A",4000,6.71
8949,"Mar-2018",36,"B",18000,10.9
8950,"Mar-2018",36,"D",9600,19.42
8952,"Feb-2018",36,"C",20000,13.59
8953,"Mar-2018",36,"A",17575,5.31
8954,"Jan-2018",36,"C",2600,12.62
8955,"Mar-2018",36,"C",3500,12.61
8956,"Jan-2018",36,"B",25000,10.42
8957,"Jan-2018",36,"B",15000,10.91
8958,"Jan-2018",36,"D",13175,21.45
8960,"Jan-2018",36,"B",8550,9.93
8961,"Jan-2018",36,"E",30750,25.82
8962,"Feb-2018",36,"B",21200,10.42
8964,"Mar-2018",36,"C",15000,12.61
8967,"Mar-2018",36,"A",10000,6.71
8968,"Mar-2018",36,"C",4975,16.01
8969,"Feb-2018",36,"D",5550,21.45
8970,"Feb-2018",36,"A",10500,5.32
8971,"Jan-2018",36,"A",25000,6.72
8973,"Jan-2018",36,"B",15000,9.93
8974,"Jan-2018",36,"B",16000,10.42
8975,"Feb-2018",36,"C",14000,12.62
8976,"Feb-2018",36,"D",4000,17.09
8978,"Jan-2018",36,"A",14000,6.08
8979,"Feb-2018",36,"B",6500,10.42
8980,"Feb-2018",36,"C",3200,16.01
8981,"Feb-2018",36,"A",15000,7.97
8982,"Feb-2018",36,"B",19000,11.99
8985,"Feb-2018",36,"B",8000,10.9
8986,"Mar-2018",36,"A",23000,5.31
8987,"Jan-2018",36,"B",9000,10.42
8988,"Mar-2018",36,"A",18000,6.07
8989,"Feb-2018",36,"A",12000,7.35
8990,"Mar-2018",36,"A",4650,6.71
8991,"Jan-2018",36,"A",18000,7.97
8992,"Feb-2018",36,"B",6000,10.42
8996,"Jan-2018",36,"A",24000,6.72
8997,"Mar-2018",36,"E",9100,26.77
8998,"Jan-2018",36,"A",7000,6.08
8999,"Mar-2018",36,"C",10000,16.01
9001,"Jan-2018",36,"B",20000,9.44
9002,"Jan-2018",36,"B",40000,9.44
9003,"Mar-2018",36,"A",40000,5.31
9004,"Mar-2018",36,"B",9000,9.43
9005,"Mar-2018",36,"B",7800,9.43
9006,"Jan-2018",36,"E",25000,25.82
9008,"Feb-2018",36,"A",14000,7.97
9010,"Mar-2018",36,"B",13175,9.92
9011,"Feb-2018",36,"C",5600,16.02
9012,"Jan-2018",36,"A",25000,6.72
9013,"Jan-2018",36,"A",25000,5.32
9014,"Jan-2018",36,"A",10000,7.35
9017,"Jan-2018",36,"B",18000,10.91
9018,"Mar-2018",36,"B",10500,9.43
9019,"Mar-2018",36,"A",20000,6.07
9021,"Jan-2018",36,"A",40000,5.32
9023,"Mar-2018",36,"A",15000,6.07
9024,"Jan-2018",36,"C",9125,15.05
9027,"Feb-2018",36,"C",8300,14.07
9028,"Feb-2018",36,"C",17150,12.62
9029,"Mar-2018",36,"B",3000,10.9
9032,"Jan-2018",36,"D",11000,18.06
9033,"Feb-2018",36,"B",35000,10.41
9035,"Mar-2018",36,"B",12675,10.41
9036,"Jan-2018",36,"B",8000,9.44
9037,"Jan-2018",36,"B",5500,10.42
9038,"Jan-2018",36,"B",36025,10.91
9039,"Feb-2018",36,"C",20000,13.59
9041,"Feb-2018",36,"A",4500,6.08
9042,"Jan-2018",36,"B",13000,9.44
9043,"Mar-2018",36,"C",2800,14.07
9044,"Feb-2018",36,"B",12000,11.99
9046,"Feb-2018",36,"B",3000,9.44
9047,"Mar-2018",36,"A",18200,7.96
9048,"Feb-2018",36,"A",10000,6.72
9050,"Feb-2018",36,"B",3000,10.9
9051,"Mar-2018",36,"A",6000,7.34
9053,"Jan-2018",36,"D",12000,21.45
9054,"Mar-2018",36,"A",18450,6.71
9055,"Feb-2018",36,"B",5000,9.93
9056,"Mar-2018",36,"A",16600,7.34
9057,"Jan-2018",36,"B",5000,11.99
9058,"Mar-2018",36,"B",6000,9.43
9059,"Feb-2018",36,"B",10500,10.91
9060,"Mar-2018",36,"B",5000,9.92
9061,"Mar-2018",36,"B",9000,10.41
9062,"Feb-2018",36,"A",30000,7.34
9063,"Feb-2018",36,"B",10000,11.99
9064,"Jan-2018",36,"B",8000,9.93
9065,"Jan-2018",36,"B",13000,9.93
9066,"Feb-2018",36,"D",2000,17.09
9067,"Jan-2018",36,"A",8000,6.72
9068,"Jan-2018",36,"A",12000,6.72
9070,"Jan-2018",36,"A",12000,6.72
9071,"Mar-2018",36,"B",20000,11.98
9072,"Jan-2018",36,"A",2200,6.08
9075,"Jan-2018",36,"C",3500,14.08
9076,"Mar-2018",36,"D",12000,20.39
9077,"Jan-2018",36,"B",20000,10.42
9078,"Mar-2018",36,"B",40000,10.41
9079,"Mar-2018",36,"A",25000,7.96
9082,"Feb-2018",36,"B",3000,9.93
9083,"Mar-2018",36,"C",10000,13.58
9084,"Mar-2018",36,"B",20000,10.9
9085,"Mar-2018",36,"A",37025,7.96
9087,"Jan-2018",36,"D",21075,20
9089,"Mar-2018",36,"C",20000,14.07
9090,"Feb-2018",36,"A",5000,6.08
9091,"Jan-2018",36,"A",10000,7.97
9093,"Jan-2018",36,"B",18000,10.42
9094,"Jan-2018",36,"A",12000,7.35
9095,"Feb-2018",36,"C",5000,14.08
9096,"Jan-2018",36,"A",4800,7.35
9097,"Jan-2018",36,"A",4900,7.35
9098,"Mar-2018",36,"C",19000,13.58
9099,"Feb-2018",36,"C",35000,16.02
9101,"Mar-2018",36,"C",5000,15.04
9103,"Jan-2018",36,"C",6000,13.59
9104,"Feb-2018",36,"C",15000,14.08
9105,"Jan-2018",36,"A",8000,6.72
9106,"Jan-2018",36,"D",8000,20
9109,"Jan-2018",36,"B",15000,10.42
9110,"Feb-2018",36,"B",30000,11.99
9111,"Feb-2018",36,"B",35000,9.93
9112,"Feb-2018",36,"B",11500,11.99
9113,"Jan-2018",36,"B",20000,10.91
9114,"Jan-2018",36,"A",9000,7.97
9116,"Jan-2018",36,"A",10000,6.08
9117,"Mar-2018",36,"D",4000,19.42
9118,"Feb-2018",36,"C",24000,13.59
9119,"Jan-2018",36,"D",7000,17.09
9120,"Mar-2018",36,"C",8000,14.07
9121,"Feb-2018",36,"D",29975,20
9122,"Jan-2018",36,"D",1200,19.03
9123,"Mar-2018",36,"B",20000,9.92
9124,"Mar-2018",36,"A",15000,6.07
9125,"Mar-2018",36,"D",10000,18.45
9126,"Feb-2018",36,"A",15000,7.35
9127,"Mar-2018",36,"A",20000,7.96
9129,"Feb-2018",36,"A",8000,6.08
9130,"Jan-2018",36,"B",12000,10.42
9131,"Mar-2018",36,"A",10000,6.07
9132,"Jan-2018",36,"B",11000,10.91
9133,"Mar-2018",36,"B",10000,9.92
9134,"Feb-2018",36,"A",7000,6.08
9136,"Mar-2018",36,"A",30000,7.35
9137,"Mar-2018",36,"C",17500,12.61
9138,"Jan-2018",36,"B",16000,9.93
9141,"Mar-2018",36,"D",5000,20.39
9142,"Mar-2018",36,"B",12000,11.98
9143,"Jan-2018",36,"C",3000,15.05
9144,"Jan-2018",36,"B",4800,10.42
9145,"Feb-2018",36,"B",1550,9.93
9146,"Jan-2018",36,"D",20000,20
9147,"Jan-2018",36,"B",16000,11.99
9148,"Jan-2018",36,"C",26600,14.08
9149,"Feb-2018",36,"A",4000,6.71
9152,"Jan-2018",36,"A",16000,5.32
9153,"Feb-2018",36,"D",28000,17.09
9154,"Mar-2018",36,"A",20000,7.34
9158,"Feb-2018",36,"C",12000,14.08
9159,"Feb-2018",36,"A",16550,7.35
9162,"Feb-2018",36,"B",5300,9.43
9164,"Mar-2018",36,"B",11000,9.92
9165,"Feb-2018",36,"B",7500,10.42
9166,"Jan-2018",36,"A",15000,6.72
9167,"Mar-2018",36,"B",26275,9.92
9168,"Feb-2018",36,"C",12000,12.62
9170,"Feb-2018",36,"B",10000,10.91
9172,"Jan-2018",36,"B",24000,9.44
9173,"Mar-2018",36,"A",18000,5.31
9174,"Mar-2018",36,"A",10000,7.34
9176,"Jan-2018",36,"C",1000,16.02
9177,"Jan-2018",36,"A",19000,6.72
9179,"Feb-2018",36,"A",11200,5.32
9181,"Mar-2018",36,"D",10000,19.42
9182,"Jan-2018",36,"C",35000,13.59
9183,"Feb-2018",36,"B",26000,10.91
9184,"Mar-2018",36,"A",8000,6.71
9185,"Mar-2018",36,"A",15000,7.34
9187,"Feb-2018",36,"A",15000,5.31
9188,"Jan-2018",36,"A",6000,6.72
9189,"Feb-2018",36,"A",15000,6.08
9192,"Jan-2018",36,"B",20000,10.42
9194,"Jan-2018",36,"B",15000,9.93
9195,"Mar-2018",36,"A",6300,7.34
9196,"Feb-2018",36,"D",32000,17.09
9198,"Jan-2018",36,"A",11000,7.97
9199,"Jan-2018",36,"A",20000,6.08
9200,"Mar-2018",36,"B",2500,10.41
9202,"Feb-2018",36,"B",3500,10.42
9203,"Mar-2018",36,"B",15000,10.9
9207,"Mar-2018",36,"B",14000,9.92
9208,"Mar-2018",36,"B",7200,11.98
9209,"Jan-2018",36,"A",40000,6.08
9210,"Feb-2018",36,"A",22000,5.32
9213,"Feb-2018",36,"B",20000,9.44
9214,"Jan-2018",36,"B",8000,10.91
9217,"Mar-2018",36,"D",13425,21.85
9218,"Feb-2018",36,"B",14000,10.91
9220,"Mar-2018",36,"C",20000,12.61
9222,"Feb-2018",36,"C",3000,16.02
9223,"Jan-2018",36,"B",5000,10.42
9224,"Jan-2018",36,"D",4800,20
9225,"Mar-2018",36,"C",7225,13.58
9227,"Jan-2018",36,"A",10000,6.08
9228,"Mar-2018",36,"C",2400,13.58
9229,"Mar-2018",36,"A",8000,7.96
9230,"Jan-2018",36,"B",20000,11.99
9231,"Mar-2018",36,"C",8000,16.01
9232,"Jan-2018",36,"A",24000,6.72
9236,"Jan-2018",36,"A",4900,7.97
9237,"Jan-2018",36,"A",9000,6.72
9238,"Mar-2018",36,"C",21000,15.04
9239,"Feb-2018",36,"A",5625,7.96
9240,"Jan-2018",36,"A",10000,6.08
9241,"Jan-2018",36,"A",5000,6.08
9242,"Mar-2018",36,"D",22875,18.45
9243,"Feb-2018",36,"A",20000,7.97
9245,"Mar-2018",36,"C",21125,13.58
9247,"Feb-2018",36,"A",6000,7.35
9248,"Feb-2018",36,"B",10000,10.91
9249,"Feb-2018",36,"A",24000,7.97
9250,"Mar-2018",36,"B",25000,10.41
9251,"Jan-2018",36,"D",15000,21.45
9252,"Jan-2018",36,"A",15000,5.32
9255,"Mar-2018",36,"C",35000,12.61
9258,"Mar-2018",36,"A",18000,6.07
9259,"Feb-2018",36,"C",11500,16.02
9260,"Mar-2018",36,"A",6000,7.34
9263,"Feb-2018",36,"B",5000,9.93
9264,"Jan-2018",36,"C",13000,13.59
9265,"Mar-2018",36,"B",8800,10.41
9266,"Feb-2018",36,"B",10000,10.41
9267,"Feb-2018",36,"D",30000,21.85
9268,"Jan-2018",36,"B",24000,9.93
9269,"Mar-2018",36,"B",7200,11.98
9270,"Jan-2018",36,"B",6000,9.44
9271,"Jan-2018",36,"A",2000,6.08
9272,"Feb-2018",36,"A",20000,7.35
9273,"Jan-2018",36,"D",2000,17.09
9274,"Feb-2018",36,"D",6000,19.03
9275,"Feb-2018",36,"C",10000,15.05
9276,"Jan-2018",36,"B",4000,10.42
9277,"Mar-2018",36,"A",6000,7.96
9278,"Jan-2018",36,"C",30000,15.05
9279,"Jan-2018",36,"A",40000,7.97
9280,"Mar-2018",36,"C",9000,13.58
9281,"Feb-2018",36,"B",9000,9.43
9282,"Feb-2018",36,"D",4200,19.03
9283,"Feb-2018",36,"B",7000,9.44
9284,"Feb-2018",36,"B",6000,11.99
9285,"Mar-2018",36,"B",6700,10.41
9286,"Mar-2018",36,"B",1000,9.92
9287,"Jan-2018",36,"A",15000,7.97
9288,"Feb-2018",36,"B",18000,9.43
9289,"Jan-2018",36,"A",4000,6.72
9290,"Mar-2018",36,"C",10000,15.04
9291,"Feb-2018",36,"B",12000,9.44
9292,"Feb-2018",36,"B",16800,10.91
9293,"Feb-2018",36,"C",15000,16.01
9294,"Mar-2018",36,"B",23525,10.41
9295,"Mar-2018",36,"C",30025,16.01
9297,"Feb-2018",36,"C",4725,14.08
9298,"Mar-2018",36,"D",10000,20
9299,"Feb-2018",36,"A",7200,7.34
9300,"Jan-2018",36,"A",5000,7.97
9301,"Feb-2018",36,"A",40000,6.08
9302,"Mar-2018",36,"B",24000,9.43
9306,"Mar-2018",36,"D",15000,20
9307,"Jan-2018",36,"A",16000,7.35
9308,"Mar-2018",36,"B",20000,9.43
9309,"Feb-2018",36,"B",15000,11.99
9310,"Mar-2018",36,"D",7500,18.45
9311,"Feb-2018",36,"C",3000,15.05
9312,"Mar-2018",36,"B",2500,9.43
9313,"Mar-2018",36,"B",10000,9.93
9315,"Feb-2018",36,"A",8000,5.32
9316,"Jan-2018",36,"C",10000,16.02
9317,"Mar-2018",36,"B",8000,10.41
9318,"Feb-2018",36,"B",10000,10.42
9320,"Feb-2018",36,"A",10800,7.35
9321,"Jan-2018",36,"B",18000,9.93
9322,"Feb-2018",36,"B",14400,11.99
9324,"Mar-2018",36,"A",10000,5.31
9326,"Jan-2018",36,"E",6000,25.82
9328,"Mar-2018",36,"A",15000,5.31
9329,"Feb-2018",36,"C",16000,15.05
9333,"Jan-2018",36,"C",15000,12.62
9334,"Mar-2018",36,"A",25000,6.71
9335,"Feb-2018",36,"B",7200,10.91
9337,"Feb-2018",36,"D",8000,19.03
9338,"Jan-2018",36,"C",8000,13.59
9339,"Mar-2018",36,"A",2000,6.71
9340,"Mar-2018",36,"C",6025,16.01
9343,"Mar-2018",36,"C",10000,12.61
9344,"Mar-2018",36,"E",2400,22.9
9345,"Jan-2018",36,"C",32000,12.62
9347,"Jan-2018",36,"C",40000,12.62
9348,"Feb-2018",36,"B",1500,11.99
9349,"Feb-2018",36,"D",1000,18.06
9350,"Jan-2018",36,"A",26000,6.72
9351,"Mar-2018",36,"D",15000,17.47
9352,"Jan-2018",36,"A",10000,6.08
9354,"Mar-2018",36,"A",38225,6.07
9355,"Feb-2018",36,"B",7500,10.42
9357,"Jan-2018",36,"A",11200,5.32
9359,"Jan-2018",36,"B",13000,9.93
9360,"Feb-2018",36,"D",5000,21.45
9361,"Mar-2018",36,"B",33875,11.99
9363,"Mar-2018",36,"C",4000,12.61
9364,"Mar-2018",36,"B",7000,10.9
9365,"Jan-2018",36,"B",40000,10.91
9368,"Feb-2018",36,"D",18000,21.45
9369,"Mar-2018",36,"A",6000,5.31
9370,"Jan-2018",36,"D",8000,20
9371,"Mar-2018",36,"B",12000,9.43
9373,"Mar-2018",36,"A",3000,5.31
9374,"Jan-2018",36,"B",7400,11.99
9375,"Mar-2018",36,"B",12000,9.92
9376,"Feb-2018",36,"A",25000,7.96
9377,"Jan-2018",36,"A",32000,6.72
9378,"Mar-2018",36,"C",6300,14.07
9380,"Mar-2018",36,"A",3000,5.31
9381,"Jan-2018",36,"A",10000,6.08
9382,"Feb-2018",36,"C",6000,12.61
9383,"Feb-2018",36,"B",11000,9.93
9384,"Feb-2018",36,"A",18500,6.08
9385,"Jan-2018",36,"B",30000,9.44
9386,"Jan-2018",36,"A",24000,7.97
9387,"Jan-2018",36,"B",5000,10.91
9388,"Mar-2018",36,"C",15000,13.58
9390,"Jan-2018",36,"A",18000,7.97
9391,"Feb-2018",36,"B",5000,9.44
9392,"Jan-2018",36,"A",12500,6.72
9393,"Jan-2018",36,"A",3300,7.35
9394,"Jan-2018",36,"A",8000,6.08
9395,"Feb-2018",36,"D",7000,21.45
9396,"Jan-2018",36,"C",16000,13.59
9398,"Jan-2018",36,"B",28550,9.93
9399,"Jan-2018",36,"C",10000,16.02
9400,"Mar-2018",36,"C",4000,14.07
9402,"Jan-2018",36,"B",18000,10.91
9403,"Feb-2018",36,"A",37000,5.32
9404,"Feb-2018",36,"A",6400,6.72
9406,"Mar-2018",36,"A",15000,7.96
9408,"Jan-2018",36,"D",7000,19.03
9411,"Feb-2018",36,"B",10000,10.9
9413,"Jan-2018",36,"A",8000,7.35
9415,"Feb-2018",36,"D",12000,19.03
9416,"Jan-2018",36,"C",20000,14.08
9418,"Jan-2018",36,"C",12000,14.08
9419,"Jan-2018",36,"C",13150,14.08
9420,"Mar-2018",36,"C",5000,12.61
9421,"Mar-2018",36,"C",5000,15.04
9423,"Mar-2018",36,"C",12000,12.61
9424,"Mar-2018",36,"A",14000,7.96
9425,"Mar-2018",36,"C",35000,12.61
9427,"Jan-2018",36,"C",34800,14.08
9431,"Jan-2018",36,"A",16800,5.32
9433,"Jan-2018",36,"D",30000,17.09
9436,"Jan-2018",36,"B",18000,9.93
9438,"Feb-2018",36,"B",5000,9.44
9441,"Jan-2018",36,"D",30000,17.09
9443,"Jan-2018",36,"D",15000,20
9445,"Mar-2018",36,"B",28675,10.9
9446,"Mar-2018",36,"C",5000,15.04
9447,"Jan-2018",36,"B",10000,10.42
9448,"Feb-2018",36,"A",15000,6.08
9451,"Feb-2018",36,"C",18000,13.59
9454,"Mar-2018",36,"C",12000,16.01
9455,"Mar-2018",36,"B",6000,10.41
9456,"Mar-2018",36,"A",6800,7.97
9457,"Jan-2018",36,"B",6000,10.42
9458,"Mar-2018",36,"B",6000,11.98
9459,"Feb-2018",36,"B",10000,10.42
9462,"Jan-2018",36,"A",13000,7.97
9463,"Feb-2018",36,"A",20000,7.97
9464,"Feb-2018",36,"B",15000,9.93
9465,"Feb-2018",36,"B",10000,10.9
9466,"Feb-2018",36,"B",2000,9.93
9467,"Mar-2018",36,"B",5000,11.98
9469,"Jan-2018",36,"B",25000,9.93
9470,"Feb-2018",36,"A",7500,5.32
9471,"Jan-2018",36,"A",35000,6.08
9474,"Mar-2018",36,"B",19200,9.43
9476,"Jan-2018",36,"C",35000,13.59
9478,"Feb-2018",36,"B",8000,11.99
9479,"Jan-2018",36,"A",4000,7.35
9480,"Jan-2018",36,"A",16000,6.72
9481,"Feb-2018",36,"B",10000,9.44
9482,"Jan-2018",36,"B",4000,10.42
9483,"Jan-2018",36,"B",32500,11.99
9486,"Mar-2018",36,"B",10400,9.43
9487,"Mar-2018",36,"A",28000,7.96
9489,"Jan-2018",36,"A",7200,6.72
9490,"Mar-2018",36,"D",10000,17.47
9491,"Jan-2018",36,"A",12000,7.97
9492,"Mar-2018",36,"A",31675,6.71
9495,"Mar-2018",36,"C",10000,12.61
9497,"Mar-2018",36,"B",10000,10.41
9498,"Feb-2018",36,"A",8000,7.97
9501,"Jan-2018",36,"C",4500,13.59
9502,"Jan-2018",36,"E",8000,22.91
9503,"Jan-2018",36,"A",8000,6.72
9504,"Mar-2018",36,"D",5000,18.06
9507,"Jan-2018",36,"C",8000,14.08
9508,"Jan-2018",36,"D",21000,20
9509,"Feb-2018",36,"D",30000,18.06
9510,"Mar-2018",36,"C",4800,16.01
9512,"Feb-2018",36,"C",19225,12.62
9515,"Jan-2018",36,"D",5125,18.06
9517,"Jan-2018",36,"A",5000,6.72
9518,"Mar-2018",36,"C",16500,15.04
9519,"Mar-2018",36,"A",40000,6.71
9520,"Mar-2018",36,"B",36975,10.9
9521,"Feb-2018",36,"D",1450,19.03
9522,"Feb-2018",36,"B",5500,11.98
9524,"Feb-2018",36,"C",6025,12.61
9526,"Mar-2018",36,"A",4000,7.96
9527,"Mar-2018",36,"B",21000,9.92
9530,"Jan-2018",36,"D",30000,18.06
9531,"Feb-2018",36,"B",6000,9.92
9533,"Feb-2018",36,"A",15000,6.08
9535,"Jan-2018",36,"B",7000,10.42
9536,"Mar-2018",36,"B",10000,10.9
9537,"Mar-2018",36,"A",2000,6.07
9538,"Mar-2018",36,"B",15000,10.41
9539,"Jan-2018",36,"D",30000,20
9540,"Feb-2018",36,"A",20800,6.08
9542,"Mar-2018",36,"A",7000,7.96
9543,"Mar-2018",36,"D",5750,20.39
9544,"Feb-2018",36,"C",20000,16.02
9545,"Jan-2018",36,"B",10000,10.42
9546,"Mar-2018",36,"C",30000,15.04
